Barometer - mm Hg,Hum - %,Wind Speed - m/s,Rain - mm,Heat Index - °C,Temp - °C,Season,Day_Night,Wind_Dir_sin,Wind_Dir_cos
760.5,78.0,2.2,0.0,3.152736022363656,21.7,0,0,0.7071067811865476,0.7071067811865476
760.6,78.0,1.8,0.0,3.1484533605716547,21.6,0,0,0.9238795325112867,0.38268343236508984
760.5,81.0,2.2,0.0,3.139832617527748,21.3,0,0,0.9238795325112867,0.38268343236508984
760.1,83.0,2.7,0.0,3.1441522786722644,21.3,0,0,0.7071067811865476,0.7071067811865476
759.6,84.0,2.7,0.0,3.1441522786722644,21.3,0,0,0.7071067811865476,0.7071067811865476
759.5,85.0,2.2,0.0,3.139832617527748,21.2,0,0,0.9238795325112867,0.38268343236508984
759.2,85.0,2.2,0.0,3.1441522786722644,21.3,0,0,0.7071067811865476,0.7071067811865476
759.1,85.0,1.8,0.0,3.139832617527748,21.1,0,0,0.9238795325112867,0.38268343236508984
759.6,85.0,2.2,0.0,3.1441522786722644,21.3,0,1,0.7071067811865476,0.7071067811865476
760.2,86.0,2.2,0.0,3.1354942159291497,21.0,0,1,0.9238795325112867,0.38268343236508984
760.5,85.0,1.8,0.0,3.139832617527748,21.2,0,1,0.9238795325112867,0.38268343236508984
760.9,77.0,2.2,0.0,3.2347491740244907,23.4,0,1,0.7071067811865476,0.7071067811865476
761.3,71.0,3.1,0.0,3.2733640101522705,24.6,0,1,0.7071067811865476,0.7071067811865476
761.2,66.0,3.1,0.0,3.3357695763397,26.1,0,1,0.7071067811865476,0.7071067811865476
760.1,66.0,2.7,0.0,3.342861804649192,26.2,0,1,0.7071067811865476,0.7071067811865476
759.1,62.0,3.1,0.0,3.370738174177447,27.0,0,1,0.7071067811865476,0.7071067811865476
758.2,56.0,2.7,0.0,3.4307561839036995,28.6,0,1,0.7071067811865476,0.7071067811865476
757.0,56.0,2.7,0.0,3.427514689979529,28.6,0,1,0.7071067811865476,0.7071067811865476
756.5,54.0,2.2,0.0,3.4339872044851463,28.9,0,1,0.7071067811865476,0.7071067811865476
756.6,57.0,2.2,0.0,3.4210000089583352,28.3,0,1,0.3826834323650898,0.9238795325112867
756.7,60.0,2.2,0.0,3.370738174177447,27.2,0,1,0.7071067811865476,0.7071067811865476
757.2,66.0,2.2,0.0,3.339321977944068,26.2,0,0,0.7071067811865476,0.7071067811865476
757.7,67.0,2.2,0.0,3.3214324131932926,25.7,0,0,0.7071067811865476,0.7071067811865476
758.5,69.0,2.2,0.0,3.3105430133940246,25.4,0,0,0.7071067811865476,0.7071067811865476
758.9,72.0,2.7,0.0,3.2846635654062037,24.7,0,0,0.7071067811865476,0.7071067811865476
759.0,73.0,2.7,0.0,3.269568939183719,24.3,0,0,0.7071067811865476,0.7071067811865476
759.0,75.0,2.2,0.0,3.254242968705492,23.9,0,0,0.7071067811865476,0.7071067811865476
758.9,81.0,2.7,0.0,3.2308043957334744,23.2,0,0,0.7071067811865476,0.7071067811865476
758.6,84.0,3.1,0.0,3.2068032436339315,22.7,0,0,0.7071067811865476,0.7071067811865476
758.7,88.0,3.1,0.0,3.186352633162641,22.1,0,0,0.7071067811865476,0.7071067811865476
758.9,88.0,3.1,0.0,3.1780538303479458,21.9,0,0,0.7071067811865476,0.7071067811865476
759.1,88.0,2.7,0.0,3.1780538303479458,21.9,0,0,0.7071067811865476,0.7071067811865476
759.3,87.0,2.7,0.0,3.1822118404966093,22.0,0,1,0.7071067811865476,0.7071067811865476
759.7,85.0,2.7,0.0,3.186352633162641,22.2,0,1,0.7071067811865476,0.7071067811865476
760.3,84.0,2.7,0.0,3.1945831322991562,22.4,0,1,0.7071067811865476,0.7071067811865476
760.7,76.0,2.2,0.0,3.2771447329921766,24.4,0,1,0.7071067811865476,0.7071067811865476
761.4,71.0,2.7,0.0,3.3638415951183864,26.3,0,1,0.7071067811865476,0.7071067811865476
760.9,69.0,3.1,0.0,3.3775875160230218,26.7,0,1,0.7071067811865476,0.7071067811865476
760.1,65.0,3.1,0.0,3.40452517175483,27.4,0,1,0.7071067811865476,0.7071067811865476
759.4,60.0,2.7,0.0,3.4531571205928664,28.8,0,1,0.7071067811865476,0.7071067811865476
758.6,58.0,3.1,0.0,3.481240089335692,29.4,0,1,0.7071067811865476,0.7071067811865476
758.0,58.0,3.1,0.0,3.490428515390098,29.6,0,1,0.3826834323650898,0.9238795325112867
757.6,56.0,3.1,0.0,3.4965075614664802,29.9,0,1,0.7071067811865476,0.7071067811865476
757.7,59.0,3.1,0.0,3.462606009790799,29.0,0,1,0.3826834323650898,0.9238795325112867
758.3,63.0,3.1,0.0,3.417726683613366,27.8,0,1,0.7071067811865476,0.7071067811865476
759.1,68.0,3.1,0.0,3.380994674344636,26.8,0,0,0.3826834323650898,0.9238795325112867
760.2,70.0,3.1,0.0,3.3603753871419,26.3,0,0,0.7071067811865476,0.7071067811865476
760.8,71.0,2.7,0.0,3.342861804649192,25.9,0,0,0.9238795325112867,0.38268343236508984
761.6,76.0,3.6,0.0,3.3214324131932926,25.3,0,0,0.7071067811865476,0.7071067811865476
762.1,80.0,3.6,0.0,3.2846635654062037,24.4,0,0,0.7071067811865476,0.7071067811865476
762.2,82.0,3.6,0.0,3.254242968705492,23.7,0,0,0.9238795325112867,0.38268343236508984
761.9,78.0,3.1,0.0,3.246490991901174,23.7,0,0,0.7071067811865476,0.7071067811865476
761.6,77.0,3.6,0.0,3.2347491740244907,23.4,0,0,0.7071067811865476,0.7071067811865476
761.4,75.0,3.1,0.0,3.2268439945173775,23.3,0,0,0.7071067811865476,0.7071067811865476
761.2,76.0,4.5,0.0,3.2268439945173775,23.3,0,0,0.7071067811865476,0.7071067811865476
761.6,77.0,3.6,0.0,3.2347491740244907,23.4,0,0,0.7071067811865476,0.7071067811865476
762.4,78.0,4.0,0.0,3.2268439945173775,23.2,0,1,0.7071067811865476,0.7071067811865476
763.1,80.0,3.6,0.0,3.214867803470662,22.9,0,1,0.7071067811865476,0.7071067811865476
763.5,79.0,3.6,0.0,3.1945831322991562,22.6,0,1,0.7071067811865476,0.7071067811865476
763.8,79.0,4.0,0.0,3.1986731175506815,22.6,0,1,0.9238795325112867,0.38268343236508984
764.8,78.0,4.0,0.0,3.131136910560194,21.3,0,1,0.7071067811865476,0.7071067811865476
765.4,71.0,4.5,0.0,3.1484533605716547,21.9,0,1,0.9238795325112867,0.38268343236508984
764.4,65.0,4.9,0.0,3.173878458937465,22.6,0,1,0.9238795325112867,0.38268343236508984
764.0,63.0,4.5,0.0,3.1484533605716547,22.2,0,1,0.7071067811865476,0.7071067811865476
763.8,63.0,4.5,0.0,3.131136910560194,21.9,0,1,0.9238795325112867,0.38268343236508984
763.1,66.0,4.5,0.0,3.068052935133617,20.5,0,1,0.7071067811865476,0.7071067811865476
763.2,64.0,4.5,0.0,3.086486636822455,21.1,0,1,0.7071067811865476,0.7071067811865476
763.5,67.0,4.5,0.0,3.0349529867072724,19.8,0,1,0.7071067811865476,0.7071067811865476
764.2,68.0,4.0,0.0,2.970414465569701,18.7,0,1,0.7071067811865476,0.7071067811865476
764.6,70.0,4.0,0.0,2.9391619220655967,18.1,0,0,0.7071067811865476,0.7071067811865476
765.3,70.0,4.0,0.0,2.9391619220655967,18.1,0,0,0.3826834323650898,0.9238795325112867
766.1,72.0,3.6,0.0,2.9231615807191558,17.7,0,0,0.9238795325112867,0.38268343236508984
766.6,74.0,3.6,0.0,2.9069010598473755,17.4,0,0,0.9238795325112867,0.38268343236508984
767.0,74.0,3.6,0.0,2.9014215940827497,17.3,0,0,0.7071067811865476,0.7071067811865476
767.0,75.0,4.0,0.0,2.8903717578961645,17.1,0,0,0.7071067811865476,0.7071067811865476
766.4,78.0,4.5,0.0,2.8735646395797834,16.7,0,0,0.9238795325112867,0.38268343236508984
766.0,76.0,3.6,0.0,2.8735646395797834,16.8,0,0,0.9238795325112867,0.38268343236508984
765.6,73.0,3.6,0.0,2.8903717578961645,17.2,0,0,0.7071067811865476,0.7071067811865476
765.4,73.0,4.0,0.0,2.9014215940827497,17.3,0,0,0.7071067811865476,0.7071067811865476
765.5,72.0,4.0,0.0,2.9069010598473755,17.4,0,0,0.7071067811865476,0.7071067811865476
766.1,72.0,4.0,0.0,2.89591193827178,17.3,0,1,0.7071067811865476,0.7071067811865476
766.7,74.0,3.1,0.0,2.8678989020441064,16.8,0,1,0.9238795325112867,0.38268343236508984
767.2,72.0,3.6,0.0,2.9069010598473755,17.5,0,1,0.9238795325112867,0.38268343236508984
767.7,69.0,3.1,0.0,2.9391619220655967,18.1,0,1,0.9238795325112867,0.38268343236508984
767.8,66.0,3.6,0.0,3.0155349008501706,19.5,0,1,0.9238795325112867,0.38268343236508984
767.5,62.0,3.6,0.0,3.086486636822455,21.1,0,1,0.9238795325112867,0.38268343236508984
766.9,62.0,4.0,0.0,3.077312260546414,20.9,0,1,0.9238795325112867,0.38268343236508984
766.0,58.0,4.0,0.0,3.1354942159291497,22.2,0,1,0.7071067811865476,0.7071067811865476
764.9,60.0,4.0,0.0,3.122364924487357,21.8,0,1,0.9238795325112867,0.38268343236508984
764.3,59.0,4.0,0.0,3.1135153092103742,21.7,0,1,0.9238795325112867,0.38268343236508984
764.0,61.0,3.6,0.0,3.109060958860994,21.6,0,1,0.9238795325112867,0.38268343236508984
764.2,65.0,3.1,0.0,3.077312260546414,20.7,0,1,0.7071067811865476,0.7071067811865476
764.1,73.0,3.6,0.0,3.0007198150650303,19.0,0,1,0.7071067811865476,0.7071067811865476
764.4,73.0,3.1,0.0,2.995732273553991,18.9,0,0,0.7071067811865476,0.7071067811865476
764.7,74.0,3.6,0.0,2.9856819377004897,18.7,0,0,0.7071067811865476,0.7071067811865476
764.9,70.0,3.6,0.0,3.005682604407159,19.2,0,0,1.2246467991473532e-16,-1.0
765.7,71.0,3.6,0.0,3.0007198150650303,19.1,0,0,-0.38268343236508967,-0.9238795325112868
765.5,71.0,3.1,0.0,3.0007198150650303,19.1,0,0,-0.7071067811865475,-0.7071067811865477
765.5,71.0,3.1,0.0,2.995732273553991,19.0,0,0,0.9238795325112867,0.38268343236508984
765.2,72.0,3.1,0.0,2.9856819377004897,18.8,0,0,0.9238795325112867,0.38268343236508984
765.0,72.0,3.1,0.0,2.990719731730447,18.8,0,0,0.9238795325112867,0.38268343236508984
764.3,71.0,3.1,0.0,2.9806186357439426,18.7,0,0,0.7071067811865476,0.7071067811865476
764.4,73.0,2.7,0.0,2.9601050959108397,18.3,0,0,0.7071067811865476,0.7071067811865476
764.1,75.0,3.1,0.0,2.9391619220655967,17.9,0,0,0.9238795325112867,0.38268343236508984
764.4,78.0,3.1,0.0,2.928523523860541,17.6,0,1,0.9238795325112867,0.38268343236508984
764.8,79.0,3.1,0.0,2.917770732084279,17.4,0,1,0.9238795325112867,0.38268343236508984
765.4,78.0,3.1,0.0,2.954910279033736,18.1,0,1,0.9238795325112867,0.38268343236508984
765.7,71.0,3.6,0.0,3.0587070727153796,20.1,0,1,0.9238795325112867,0.38268343236508984
765.7,63.0,3.1,0.0,3.109060958860994,21.5,0,1,0.9238795325112867,0.38268343236508984
765.5,62.0,3.6,0.0,3.1570004211501135,22.4,0,1,0.7071067811865476,0.7071067811865476
764.7,61.0,3.6,0.0,3.1822118404966093,22.9,0,1,0.7071067811865476,0.7071067811865476
763.6,60.0,4.0,0.0,3.1945831322991562,23.2,0,1,0.7071067811865476,0.7071067811865476
762.9,60.0,4.0,0.0,3.1945831322991562,23.2,0,1,0.7071067811865476,0.7071067811865476
762.4,62.0,3.6,0.0,3.186352633162641,22.9,0,1,0.7071067811865476,0.7071067811865476
762.0,61.0,3.6,0.0,3.1822118404966093,22.9,0,1,0.7071067811865476,0.7071067811865476
761.7,64.0,3.6,0.0,3.1570004211501135,22.4,0,1,0.7071067811865476,0.7071067811865476
762.0,67.0,3.6,0.0,3.1179499062782403,21.5,0,1,0.7071067811865476,0.7071067811865476
762.4,70.0,4.0,0.0,3.086486636822455,20.7,0,0,0.7071067811865476,0.7071067811865476
763.1,70.0,4.5,0.0,3.0726933146901194,20.3,0,0,0.7071067811865476,0.7071067811865476
763.6,74.0,4.9,0.0,3.054001181677967,19.9,0,0,0.7071067811865476,0.7071067811865476
763.9,74.0,3.6,0.0,3.0587070727153796,20.0,0,0,0.7071067811865476,0.7071067811865476
763.9,73.0,3.1,0.0,3.0633909220278057,20.1,0,0,0.9238795325112867,0.38268343236508984
763.5,74.0,2.7,0.0,3.068052935133617,20.2,0,0,0.9238795325112867,0.38268343236508984
763.2,76.0,2.7,0.0,3.068052935133617,20.1,0,0,0.7071067811865476,0.7071067811865476
762.6,76.0,2.2,0.0,3.0726933146901194,20.2,0,0,0.9238795325112867,0.38268343236508984
762.3,77.0,2.7,0.0,3.0726933146901194,20.1,0,0,0.9238795325112867,0.38268343236508984
762.3,78.0,2.2,0.0,3.0819099697950434,20.2,0,0,0.9238795325112867,0.38268343236508984
762.1,78.0,3.1,0.0,3.0819099697950434,20.2,0,0,0.9238795325112867,0.38268343236508984
762.4,76.0,2.2,0.0,3.086486636822455,20.4,0,1,0.7071067811865476,0.7071067811865476
762.8,76.0,2.7,0.0,3.095577608523707,20.6,0,1,0.7071067811865476,0.7071067811865476
763.4,76.0,3.1,0.0,3.1135153092103742,20.9,0,1,0.9238795325112867,0.38268343236508984
763.9,72.0,3.1,0.0,3.1570004211501135,22.1,0,1,0.7071067811865476,0.7071067811865476
763.9,68.0,2.7,0.0,3.2188758248682006,23.4,0,1,0.7071067811865476,0.7071067811865476
763.3,65.0,2.7,0.0,3.250374491927572,24.3,0,1,0.7071067811865476,0.7071067811865476
762.7,66.0,3.6,0.0,3.254242968705492,24.4,0,1,0.7071067811865476,0.7071067811865476
761.4,62.0,4.0,0.0,3.288401887516811,25.3,0,1,0.7071067811865476,0.7071067811865476
760.5,61.0,4.0,0.0,3.3178157727231046,26.1,0,1,0.3826834323650898,0.9238795325112867
759.7,61.0,3.6,0.0,3.332204510175204,26.3,0,1,0.3826834323650898,0.9238795325112867
759.4,63.0,4.0,0.0,3.3357695763397,26.3,0,1,0.3826834323650898,0.9238795325112867
759.1,65.0,4.0,0.0,3.3214324131932926,25.9,0,1,0.3826834323650898,0.9238795325112867
759.0,69.0,4.0,0.0,3.288401887516811,24.9,0,1,0.3826834323650898,0.9238795325112867
759.3,74.0,4.5,0.0,3.246490991901174,23.8,0,0,0.3826834323650898,0.9238795325112867
759.6,75.0,4.0,0.0,3.2268439945173775,23.4,0,0,0.3826834323650898,0.9238795325112867
760.4,75.0,3.6,0.0,3.2347491740244907,23.5,0,0,0.3826834323650898,0.9238795325112867
760.6,74.0,2.7,0.0,3.2347491740244907,23.6,0,0,0.3826834323650898,0.9238795325112867
760.7,74.0,2.2,0.0,3.2386784521643803,23.7,0,0,0.3826834323650898,0.9238795325112867
760.5,76.0,0.9,0.0,3.1986731175506815,22.7,0,0,-0.38268343236508967,-0.9238795325112868
760.4,83.0,0.4,0.0,3.109060958860994,20.5,0,0,-0.38268343236508967,-0.9238795325112868
759.9,88.0,0.9,0.0,3.0106208860477417,18.7,0,0,-1.0,-1.8369701987210297e-16
759.2,90.0,0.4,0.0,2.9652730660692823,17.9,0,0,-1.0,-1.8369701987210297e-16
759.1,92.0,0.9,0.0,2.9496883350525844,17.6,0,0,0.3826834323650898,0.9238795325112867
759.1,92.0,0.0,0.0,2.9496883350525844,17.6,0,0,,
759.2,91.0,0.4,0.0,2.9856819377004897,18.2,0,1,-0.7071067811865477,0.7071067811865474
759.7,92.0,0.4,0.0,2.954910279033736,17.7,0,1,-0.7071067811865477,0.7071067811865474
760.5,90.0,0.0,0.0,3.0587070727153796,19.4,0,1,,
760.5,79.0,0.0,0.0,3.2188758248682006,23.1,0,1,,
760.7,71.0,1.3,0.0,3.3214324131932926,25.5,0,1,0.3826834323650899,-0.9238795325112867
760.5,71.0,2.2,0.0,3.459466289786131,27.9,0,1,1.2246467991473532e-16,-1.0
759.7,69.0,3.1,0.0,3.5085558999826545,28.8,0,1,1.2246467991473532e-16,-1.0
759.2,67.0,3.1,0.0,3.5610460826040513,29.9,0,1,1.2246467991473532e-16,-1.0
758.4,66.0,3.1,0.0,3.543853682063679,29.7,0,1,1.2246467991473532e-16,-1.0
757.6,71.0,3.1,0.0,3.517497837358316,28.8,0,1,1.2246467991473532e-16,-1.0
757.6,73.0,2.7,0.0,3.481240089335692,28.1,0,1,1.2246467991473532e-16,-1.0
757.9,75.0,1.8,0.0,3.4531571205928664,27.5,0,1,-0.38268343236508967,-0.9238795325112868
758.2,78.0,1.8,0.0,3.427514689979529,26.9,0,1,1.2246467991473532e-16,-1.0
758.6,80.0,0.9,0.0,3.391147045808654,26.3,0,0,-0.38268343236508967,-0.9238795325112868
759.0,81.0,1.3,0.0,3.374168709274236,25.9,0,0,0.7071067811865476,0.7071067811865476
759.7,82.0,0.9,0.0,3.367295829986474,25.8,0,0,1.2246467991473532e-16,-1.0
759.9,83.0,0.4,0.0,3.3568971227655755,25.6,0,0,-0.38268343236508967,-0.9238795325112868
759.8,84.0,0.4,0.0,3.3357695763397,25.2,0,0,0.3826834323650899,-0.9238795325112867
759.8,85.0,0.4,0.0,3.3250360206965914,25.0,0,0,0.3826834323650899,-0.9238795325112867
759.6,87.0,0.4,0.0,3.295836866004329,24.4,0,0,0.7071067811865476,-0.7071067811865475
759.3,88.0,0.4,0.0,3.2771447329921766,24.1,0,0,1.0,6.123233995736766e-17
759.0,89.0,0.0,0.0,3.2771447329921766,24.0,0,0,,
758.8,89.0,0.4,0.0,3.2771447329921766,24.1,0,0,1.0,6.123233995736766e-17
758.8,89.0,0.0,0.0,3.261935314328648,23.7,0,0,,
759.3,91.0,0.0,0.0,3.214867803470662,22.7,0,1,,
759.9,94.0,0.0,0.0,3.173878458937465,21.6,0,1,,
760.9,90.0,0.4,0.0,3.2809112157876537,24.1,0,1,0.0,1.0
761.7,82.0,2.2,0.0,3.2846635654062037,24.4,0,1,0.7071067811865476,0.7071067811865476
762.4,79.0,3.1,0.0,3.32862668882732,25.3,0,1,0.7071067811865476,0.7071067811865476
762.4,81.0,3.6,0.0,3.299533727885655,24.7,0,1,0.7071067811865476,0.7071067811865476
762.1,71.0,2.2,0.0,3.3568971227655755,26.2,0,1,0.7071067811865476,0.7071067811865476
761.6,66.0,2.7,0.0,3.407841924380824,27.4,0,1,0.7071067811865476,0.7071067811865476
760.6,59.0,2.7,0.0,3.4965075614664802,29.6,0,1,-0.7071067811865475,-0.7071067811865477
759.6,55.0,3.1,0.0,3.505557396986398,30.2,0,1,-0.7071067811865475,-0.7071067811865477
759.2,53.0,3.1,0.0,3.4781584227982836,29.9,0,1,-0.9238795325112868,-0.3826834323650895
759.7,56.0,2.7,0.0,3.4372078191851885,28.8,0,1,0.7071067811865476,0.7071067811865476
760.2,64.0,2.7,0.0,3.367295829986474,26.8,0,1,0.9238795325112867,0.38268343236508984
760.8,70.0,3.1,0.0,3.3068867021909143,25.3,0,0,0.7071067811865476,0.7071067811865476
761.0,71.0,2.7,0.0,3.269568939183719,24.4,0,0,0.9238795325112867,0.38268343236508984
762.0,73.0,3.1,0.0,3.2386784521643803,23.7,0,0,0.7071067811865476,0.7071067811865476
762.0,75.0,3.1,0.0,3.2108436531709366,23.0,0,0,0.7071067811865476,0.7071067811865476
762.3,77.0,3.6,0.0,3.186352633162641,22.4,0,0,0.7071067811865476,0.7071067811865476
762.5,78.0,3.6,0.0,3.169685580677429,22.1,0,0,0.7071067811865476,0.7071067811865476
762.0,77.0,3.6,0.0,3.1654750481410856,22.0,0,0,0.7071067811865476,0.7071067811865476
761.8,77.0,4.0,0.0,3.1570004211501135,21.8,0,0,0.7071067811865476,0.7071067811865476
761.5,78.0,4.0,0.0,3.1570004211501135,21.8,0,0,0.7071067811865476,0.7071067811865476
761.4,76.0,3.6,0.0,3.1570004211501135,21.9,0,0,0.7071067811865476,0.7071067811865476
761.6,78.0,4.5,0.0,3.1570004211501135,21.8,0,0,0.7071067811865476,0.7071067811865476
761.8,77.0,4.5,0.0,3.152736022363656,21.8,0,1,0.7071067811865476,0.7071067811865476
762.2,79.0,4.9,0.0,3.1354942159291497,21.3,0,1,0.7071067811865476,0.7071067811865476
763.0,76.0,4.9,0.0,3.1654750481410856,22.1,0,1,0.7071067811865476,0.7071067811865476
763.2,73.0,4.0,0.0,3.1945831322991562,22.8,0,1,0.7071067811865476,0.7071067811865476
763.5,69.0,3.6,0.0,3.242592351485517,23.9,0,1,0.7071067811865476,0.7071067811865476
763.5,66.0,4.0,0.0,3.2733640101522705,24.8,0,1,0.7071067811865476,0.7071067811865476
763.1,64.0,3.6,0.0,3.3141860046725258,25.8,0,1,0.7071067811865476,0.7071067811865476
762.3,66.0,3.6,0.0,3.299533727885655,25.4,0,1,0.7071067811865476,0.7071067811865476
761.8,66.0,3.6,0.0,3.3214324131932926,25.8,0,1,0.9238795325112867,0.38268343236508984
761.0,71.0,4.0,0.0,3.265759410767051,24.3,0,1,0.7071067811865476,0.7071067811865476
761.2,76.0,4.0,0.0,3.2188758248682006,23.2,0,1,0.7071067811865476,0.7071067811865476
761.8,81.0,4.9,0.0,3.1654750481410856,21.8,0,1,0.7071067811865476,0.7071067811865476
762.2,88.0,4.0,0.0,3.104586678466073,20.3,0,1,0.7071067811865476,0.7071067811865476
762.4,88.0,4.5,0.0,3.0819099697950434,19.9,0,0,0.7071067811865476,0.7071067811865476
762.6,86.0,3.6,0.0,3.091042453358316,20.1,0,0,0.7071067811865476,0.7071067811865476
763.4,85.0,3.6,0.0,3.0819099697950434,20.0,0,0,0.3826834323650898,0.9238795325112867
763.4,84.0,4.5,0.0,3.095577608523707,20.2,0,0,0.7071067811865476,0.7071067811865476
763.5,81.0,3.6,0.0,3.1135153092103742,20.7,0,0,0.7071067811865476,0.7071067811865476
763.4,81.0,4.5,0.0,3.109060958860994,20.6,0,0,0.7071067811865476,0.7071067811865476
763.2,83.0,4.5,0.0,3.086486636822455,20.2,0,0,0.7071067811865476,0.7071067811865476
763.1,82.0,4.9,0.0,3.0819099697950434,20.1,0,0,0.7071067811865476,0.7071067811865476
762.3,85.0,4.9,0.0,3.044522437723423,19.4,0,0,0.7071067811865476,0.7071067811865476
762.9,87.0,4.5,0.0,3.0349529867072724,19.1,0,0,0.7071067811865476,0.7071067811865476
762.5,86.0,4.9,0.0,3.039749158970765,19.3,0,0,0.7071067811865476,0.7071067811865476
762.9,87.0,5.4,0.0,3.044522437723423,19.3,0,1,0.7071067811865476,0.7071067811865476
763.0,88.0,4.5,0.0,3.044522437723423,19.2,0,1,0.7071067811865476,0.7071067811865476
763.8,87.0,4.0,0.0,3.0633909220278057,19.6,0,1,0.3826834323650898,0.9238795325112867
764.2,86.0,4.5,0.0,3.0726933146901194,19.8,0,1,0.7071067811865476,0.7071067811865476
764.7,81.0,4.0,0.0,3.152736022363656,21.6,0,1,0.7071067811865476,0.7071067811865476
764.4,77.0,4.0,0.0,3.214867803470662,23.1,0,1,0.7071067811865476,0.7071067811865476
764.1,76.0,4.5,0.0,3.2308043957334744,23.4,0,1,0.7071067811865476,0.7071067811865476
763.4,72.0,4.0,0.0,3.292126286607793,24.9,0,1,0.7071067811865476,0.7071067811865476
762.4,70.0,4.0,0.0,3.3357695763397,25.8,0,1,0.7071067811865476,0.7071067811865476
762.0,73.0,4.0,0.0,3.3105430133940246,25.2,0,1,0.7071067811865476,0.7071067811865476
761.4,71.0,3.6,0.0,3.3214324131932926,25.6,0,1,0.7071067811865476,0.7071067811865476
761.3,71.0,3.6,0.0,3.3105430133940246,25.3,0,1,0.7071067811865476,0.7071067811865476
761.2,79.0,3.6,0.0,3.250374491927572,23.7,0,1,0.7071067811865476,0.7071067811865476
761.3,83.0,3.1,0.0,3.214867803470662,22.9,0,0,0.7071067811865476,0.7071067811865476
761.7,83.0,4.0,0.0,3.2068032436339315,22.7,0,0,0.7071067811865476,0.7071067811865476
762.1,81.0,3.6,0.0,3.2228678461377385,23.1,0,0,0.7071067811865476,0.7071067811865476
762.2,84.0,3.1,0.0,3.1945831322991562,22.4,0,0,0.7071067811865476,0.7071067811865476
762.1,83.0,4.0,0.0,3.202746442938317,22.6,0,0,0.7071067811865476,0.7071067811865476
762.0,83.0,4.5,0.0,3.190476350346503,22.3,0,0,0.7071067811865476,0.7071067811865476
761.7,84.0,4.0,0.0,3.1822118404966093,22.2,0,0,0.7071067811865476,0.7071067811865476
761.1,84.0,4.0,0.0,3.1822118404966093,22.1,0,0,0.7071067811865476,0.7071067811865476
760.7,84.0,4.0,0.0,3.1822118404966093,22.1,0,0,0.7071067811865476,0.7071067811865476
760.5,83.0,3.6,0.0,3.1822118404966093,22.2,0,0,0.7071067811865476,0.7071067811865476
760.5,83.0,3.6,0.0,3.1780538303479458,22.1,0,0,0.7071067811865476,0.7071067811865476
760.7,83.0,4.5,0.0,3.1822118404966093,22.2,0,1,0.7071067811865476,0.7071067811865476
761.5,83.0,4.0,0.0,3.186352633162641,22.2,0,1,0.7071067811865476,0.7071067811865476
762.1,82.0,3.1,0.0,3.2108436531709366,22.8,0,1,0.7071067811865476,0.7071067811865476
762.4,76.0,3.1,0.0,3.288401887516811,24.7,0,1,0.7071067811865476,0.7071067811865476
762.9,72.0,3.1,0.0,3.339321977944068,25.8,0,1,0.7071067811865476,0.7071067811865476
762.6,70.0,3.1,0.0,3.3843902633457743,26.7,0,1,0.7071067811865476,0.7071067811865476
761.9,64.0,3.6,0.0,3.4242626545931514,27.9,0,1,0.7071067811865476,0.7071067811865476
760.8,62.0,3.1,0.0,3.456316680883235,28.6,0,1,0.7071067811865476,0.7071067811865476
760.2,58.0,3.1,0.0,3.4781584227982836,29.4,0,1,0.7071067811865476,0.7071067811865476
759.5,59.0,3.1,0.0,3.4719664525503626,29.2,0,1,0.7071067811865476,0.7071067811865476
759.1,56.0,3.1,0.0,3.4657359027997265,29.3,0,1,0.7071067811865476,0.7071067811865476
758.7,61.0,2.7,0.0,3.4719664525503626,29.0,0,1,0.3826834323650898,0.9238795325112867
759.2,67.0,2.7,0.0,3.417726683613366,27.5,0,1,0.3826834323650898,0.9238795325112867
759.2,69.0,2.7,0.0,3.367295829986474,26.5,0,0,0.7071067811865476,0.7071067811865476
759.6,72.0,2.7,0.0,3.342861804649192,25.8,0,0,0.3826834323650898,0.9238795325112867
760.1,73.0,3.6,0.0,3.339321977944068,25.8,0,0,0.7071067811865476,0.7071067811865476
760.3,73.0,3.6,0.0,3.339321977944068,25.8,0,0,0.7071067811865476,0.7071067811865476
760.2,73.0,3.6,0.0,3.332204510175204,25.6,0,0,0.3826834323650898,0.9238795325112867
760.0,71.0,3.1,0.0,3.332204510175204,25.7,0,0,0.3826834323650898,0.9238795325112867
759.7,73.0,3.1,0.0,3.3141860046725258,25.3,0,0,0.3826834323650898,0.9238795325112867
759.2,77.0,3.1,0.0,3.261935314328648,24.1,0,0,0.3826834323650898,0.9238795325112867
758.7,81.0,2.7,0.0,3.254242968705492,23.7,0,0,0.3826834323650898,0.9238795325112867
758.9,85.0,1.3,0.0,3.186352633162641,22.2,0,0,-0.7071067811865475,-0.7071067811865477
759.0,90.0,0.4,0.0,3.122364924487357,20.6,0,0,-0.7071067811865475,-0.7071067811865477
759.3,91.0,0.4,0.0,3.039749158970765,19.1,0,1,-0.7071067811865475,-0.7071067811865477
759.8,93.0,0.0,0.0,3.0106208860477417,18.6,0,1,,
760.4,90.0,0.4,0.0,3.109060958860994,20.3,0,1,-0.7071067811865475,-0.7071067811865477
760.9,73.0,0.4,0.0,3.342861804649192,25.8,0,1,0.9238795325112867,-0.3826834323650897
761.2,62.0,1.3,0.0,3.475067230228611,28.9,0,1,-0.9238795325112868,-0.3826834323650895
